"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-08","0.00","0.0","0.0","49","53","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-09","0.00","0.0","0.0","39","55","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-10","0.16","0.0","0.0","48","61","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-11","0.02","0.0","0.0","41","48","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-12","0.00","0.0","0.0","44","62","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-13","0.00","0.0","0.0","51","68","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-14","0.77","0.0","0.0","61","75","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-15","0.05","0.0","0.0","66","74","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-16","0.00","0.0","0.0","62","74","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-17","0.81","0.0","0.0","60","65","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-18","1.35","0.0","0.0","60","63","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-19","0.07","0.0","0.0","60","63","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-20","0.00","0.0","0.0","55","60","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-21","0.01","0.0","0.0","58","65","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-22","0.01","0.0","0.0","62","72","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-23","0.00","0.0","0.0","65","79","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-24","0.00","0.0","0.0","73","89","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-25","0.00","0.0","0.0","75","87","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-26","0.00","0.0","0.0","76","91","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-27","0.00","0.0","0.0","76","84","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-28","0.38","0.0","0.0","71","79","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-29","0.01","0.0","0.0","68","76","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-30","0.00","0.0","0.0","63","72","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-05-31","0.00","0.0","0.0","59","69","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-01","0.00","0.0","0.0","59","73","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-02","0.00","0.0","0.0","73","92","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-03","0.00","0.0","0.0","79","85","71"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-04","0.17","0.0","0.0","74","83","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-05","0.00","0.0","0.0","76","90","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-06","0.00","0.0","0.0","78","87","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-07","0.00","0.0","0.0","69","83","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-08","0.00","0.0","0.0","72","88","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-09","0.02","0.0","0.0","77","94","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-10","0.27","0.0","0.0","81","91","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-11","0.01","0.0","0.0","69","80","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-12","0.00","0.0","0.0","70","84","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-13","0.17","0.0","0.0","64","71","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-14","0.00","0.0","0.0","62","73","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-15","0.00","0.0","0.0","64","80","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-16","0.00","0.0","0.0","70","85","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-17","0.00","0.0","0.0","73","85","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-18","0.00","0.0","0.0","74","88","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-19","0.00","0.0","0.0","76","91","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-20","0.00","0.0","0.0","79","93","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-21","0.08","0.0","0.0","75","79","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-22","0.11","0.0","0.0","72","89","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-23","0.48","0.0","0.0","72","75","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-24","0.08","0.0","0.0","68","79","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-25","0.00","0.0","0.0","69","83","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-26","0.05","0.0","0.0","74","85","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-27","0.45","0.0","0.0","75","81","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-28","0.00","0.0","0.0","75","87","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-29","0.00","0.0","0.0","79","90","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-06-30","0.08","0.0","0.0","80","90","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-01","0.00","0.0","0.0","78","89","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-02","0.00","0.0","0.0","78","92","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-03","0.00","0.0","0.0","81","94","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-04","0.00","0.0","0.0","81","93","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-05","0.00","0.0","0.0","79","92","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-06","0.00","0.0","0.0","82","95","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-07","0.10","0.0","0.0","82","95","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-08","0.36","0.0","0.0","78","94","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-09","0.00","0.0","0.0","80","93","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-10","0.20","0.0","0.0","78","83","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-11","0.01","0.0","0.0","76","87","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-12","0.01","0.0","0.0","72","81","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-13","0.00","0.0","0.0","72","84","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-14","0.00","0.0","0.0","72","86","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-15","0.00","0.0","0.0","77","90","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-16","0.47","0.0","0.0","77","82","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-17","0.00","0.0","0.0","75","88","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-18","0.00","0.0","0.0","78","91","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-19","0.39","0.0","0.0","80","87","72"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-20","0.00","0.0","0.0","75","84","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-21","0.92","0.0","0.0","74","88","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-22","0.55","0.0","0.0","74","83","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-23","0.00","0.0","0.0","77","86","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-24","0.00","0.0","0.0","76","85","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-25","0.00","0.0","0.0","76","87","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-26","0.00","0.0","0.0","78","91","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-27","2.24","0.0","0.0","79","88","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-28","0.00","0.0","0.0","74","83","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-29","0.00","0.0","0.0","75","86","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-30","0.00","0.0","0.0","74","79","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-07-31","0.00","0.0","0.0","73","81","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-01","0.66","0.0","0.0","69","70","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-02","0.07","0.0","0.0","69","80","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-03","0.00","0.0","0.0","71","82","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-04","0.00","0.0","0.0","68","74","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-05","0.00","0.0","0.0","62","77","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-06","0.00","0.0","0.0","65","79","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-07","0.00","0.0","0.0","67","80","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-08","0.00","0.0","0.0","68","83","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-09","0.00","0.0","0.0","74","86","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-10","0.56","0.0","0.0","76","88","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-11","0.00","0.0","0.0","72","83","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-12","0.00","0.0","0.0","72","82","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-13","0.00","0.0","0.0","71","85","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-14","0.00","0.0","0.0","74","86","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-15","0.00","0.0","0.0","74","89","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-16","0.00","0.0","0.0","74","83","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-17","0.00","0.0","0.0","69","83","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-18","0.00","0.0","0.0","69","79","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-19","0.00","0.0","0.0","66","80","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-20","0.00","0.0","0.0","67","81","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-21","0.00","0.0","0.0","69","86","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-22","0.00","0.0","0.0","72","87","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-23","0.00","0.0","0.0","73","87","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-24","0.00","0.0","0.0","76","90","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-25","0.00","0.0","0.0","79","90","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-26","0.00","0.0","0.0","77","90","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-27","0.00","0.0","0.0","79","90","72"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-28","0.15","0.0","0.0","78","92","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-29","1.23","0.0","0.0","73","79","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-30","0.00","0.0","0.0","65","76","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-08-31","0.00","0.0","0.0","67","82","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-01","0.29","0.0","0.0","72","82","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-02","0.10","0.0","0.0","73","80","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-03","0.00","0.0","0.0","71","83","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-04","0.00","0.0","0.0","66","75","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-05","0.00","0.0","0.0","64","82","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-06","0.00","0.0","0.0","63","79","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-07","1.34","0.0","0.0","71","73","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-08","1.06","0.0","0.0","72","84","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-09","0.00","0.0","0.0","68","81","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-10","0.00","0.0","0.0","68","71","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-11","0.00","0.0","0.0","64","71","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-12","0.00","0.0","0.0","66","81","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-13","0.32","0.0","0.0","71","76","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-14","0.00","0.0","0.0","62","71","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-15","0.00","0.0","0.0","59","73","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-16","0.00","0.0","0.0","59","76","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-17","0.00","0.0","0.0","62","68","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-18","0.00","0.0","0.0","56","63","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-19","0.00","0.0","0.0","51","66","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-20","0.00","0.0","0.0","53","70","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-21","0.00","0.0","0.0","55","73","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-22","0.00","0.0","0.0","57","76","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-23","0.00","0.0","0.0","61","76","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-24","0.00","0.0","0.0","62","77","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-25","0.00","0.0","0.0","62","79","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-26","0.00","0.0","0.0","63","77","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-27","0.00","0.0","0.0","68","80","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-28","0.20","0.0","0.0","60","67","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-29","0.00","0.0","0.0","53","63","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-09-30","0.02","0.0","0.0","52","62","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-01","0.00","0.0","0.0","49","63","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-02","0.00","0.0","0.0","47","59","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-03","0.00","0.0","0.0","46","61","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-04","0.58","0.0","0.0","50","56","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-05","0.00","0.0","0.0","45","60","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-06","0.00","0.0","0.0","54","74","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-07","0.00","0.0","0.0","62","78","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-08","0.00","0.0","0.0","55","73","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-09","0.00","0.0","0.0","59","83","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-10","0.00","0.0","0.0","67","76","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-11","0.00","0.0","0.0","65","74","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-12","0.22","0.0","0.0","62","75","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-13","0.00","0.0","0.0","53","68","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-14","0.00","0.0","0.0","54","75","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-15","0.06","0.0","0.0","57","64","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-16","0.00","0.0","0.0","44","56","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-17","0.00","0.0","0.0","44","58","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-18","0.00","0.0","0.0","55","65","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-19","0.18","0.0","0.0","45","48","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-20","1.07","0.0","0.0","45","56","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-21","0.63","0.0","0.0","55","61","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-22","0.05","0.0","0.0","59","78","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-23","1.38","0.0","0.0","66","78","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-24","0.00","0.0","0.0","44","51","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-25","0.00","0.0","0.0","42","48","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-26","0.00","0.0","0.0","45","50","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-27","0.12","0.0","0.0","42","44","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-28","0.04","0.0","0.0","44","49","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-29","0.22","0.0","0.0","45","52","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-30","0.00","0.0","0.0","42","46","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-10-31","0.00","0.0","0.0","41","55","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-01","0.01","0.0","0.0","43","51","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-02","0.00","0.0","0.0","35","48","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-03","0.00","0.0","0.0","44","66","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-04","0.00","0.0","0.0","54","72","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-05","0.00","0.0","0.0","57","66","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-06","0.00","0.0","0.0","54","71","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-07","0.00","0.0","0.0","54","70","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-08","0.00","0.0","0.0","56","78","42"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-09","0.00","0.0","0.0","62","77","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-10","0.11","0.0","0.0","66","76","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-11","0.00","0.0","0.0","50","58","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-12","0.00","0.0","0.0","35","49","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-13","0.00","0.0","0.0","38","46","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-14","0.19","0.0","0.0","31","46","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-15","0.66","0.0","0.0","47","55","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-16","0.00","0.0","0.0","38","46","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-17","0.00","0.0","0.0","39","42","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-18","0.00","0.0","0.0","34","47","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-19","0.00","0.0","0.0","49","66","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-20","0.00","0.0","0.0","57","65","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-21","0.00","0.0","0.0","46","49","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-22","0.94","0.4","0.0","37","40","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-23","0.00","0.0","0.0","39","46","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-24","0.06","0.0","0.0","36","43","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-25","0.76","0.0","0.0","46","54","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-26","0.00","0.0","0.0","48","52","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-27","0.00","0.0","0.0","43","45","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-28","0.00","0.0","0.0","38","46","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-29","0.00","0.0","0.0","37","50","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-11-30","0.17","0.6","0.0","36","42","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-01","0.00","0.0","0.0","32","34","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-02","0.00","0.0","0.0","33","44","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-03","0.00","0.0","0.0","33","42","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-04","0.00","0.0","0.0","38","49","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-05","0.00","0.0","0.0","33","35","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-06","0.00","0.0","0.0","29","33","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-07","0.00","0.0","0.0","31","37","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-08","0.00","0.0","0.0","31","37","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-09","0.00","0.0","0.0","39","52","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-10","0.00","0.0","0.0","38","55","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-11","0.09","0.0","0.0","44","60","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-12","0.56","0.0","0.0","48","57","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-13","0.00","0.0","0.0","38","39","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-14","0.00","0.0","0.0","33","36","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-15","0.00","0.0","0.0","26","30","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-16","0.08","0.8","0.0","28","30","27"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-17","0.00","0.3","1.2","29","30","23"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-18","0.00","0.0","1.2","29","34","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-19","0.01","0.0","0.0","34","39","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-20","0.00","0.0","0.0","37","39","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2020-12-21","0.00","0.0","0.0","36","43","32"
